Time: 4.83, Decolonized Patient: 973812141
Time: 2754.18, Decolonized Patient: 281576768
Time: 2754.49, Decolonized Patient: 1535199102
Time: 2755.55, Decolonized Patient: 1787989694
Time: 2755.58, Decolonized Patient: 143778755
Time: 2755.92, Decolonized Patient: 1680049488
Time: 2756.46, Decolonized Patient: 2072846817
Time: 2756.53, Decolonized Patient: 213853054
Time: 2756.57, Decolonized Patient: 1687130006
Time: 2757.77, Decolonized Patient: 2012186447
Time: 2757.94, Decolonized Patient: 827518260
Time: 2758.07, Decolonized Patient: 331786218
Time: 2758.36, Decolonized Patient: 205781988
Time: 2758.74, Decolonized Patient: 1800704941
Time: 2759.46, Decolonized Patient: 91333036
Time: 2760.88, Decolonized Patient: 1933126151
Time: 2760.96, Decolonized Patient: 2109372218
Time: 2761.01, Decolonized Patient: 977882961
Time: 2761.49, Decolonized Patient: 2145483845
Time: 2761.55, Decolonized Patient: 1642069386
Time: 2761.88, Decolonized Patient: 1200744910
Time: 2762.70, Decolonized Patient: 1762216047
Time: 2762.78, Decolonized Patient: 1745589816
Time: 2763.02, Decolonized Patient: 1140072185
Time: 2765.55, Decolonized Patient: 1513461100
Time: 2765.77, Decolonized Patient: 183689550
Time: 2765.94, Decolonized Patient: 215995613
Time: 2766.22, Decolonized Patient: 374999317
Time: 2766.81, Decolonized Patient: 354399595
Time: 2766.91, Decolonized Patient: 581856631
Time: 2766.97, Decolonized Patient: 903448866
Time: 2767.10, Decolonized Patient: 2107644636
Time: 2768.14, Decolonized Patient: 1946455323
Time: 2768.69, Decolonized Patient: 455392503
Time: 2768.80, Decolonized Patient: 939906262
Time: 2769.06, Decolonized Patient: 470398341
Time: 2769.49, Decolonized Patient: 485393479
Time: 2769.91, Decolonized Patient: 1885617810
Time: 2770.35, Decolonized Patient: 1859042983
Time: 2770.78, Decolonized Patient: 630439310
Time: 2771.52, Decolonized Patient: 1938510442
Time: 2772.86, Decolonized Patient: 342169032
Time: 2773.48, Decolonized Patient: 1025385425
Time: 2773.54, Decolonized Patient: 2041376606
Time: 2773.58, Decolonized Patient: 550460633
Time: 2774.63, Decolonized Patient: 1370181280
Time: 2774.70, Decolonized Patient: 714155087
Time: 2774.93, Decolonized Patient: 322637065
Time: 2775.16, Decolonized Patient: 27281270
Time: 2776.00, Decolonized Patient: 256108407
Time: 2776.72, Decolonized Patient: 2039104431
Time: 2776.88, Decolonized Patient: 1663656496
Time: 2776.90, Decolonized Patient: 1254437386
Time: 2777.59, Decolonized Patient: 183689550
Time: 2778.83, Decolonized Patient: 1140072185
Time: 2779.78, Decolonized Patient: 2088400570
Time: 2779.87, Decolonized Patient: 1586427547
Time: 2782.45, Decolonized Patient: 2030212616
Time: 2783.25, Decolonized Patient: 1882194443
Time: 2783.94, Decolonized Patient: 1141498937
Time: 2784.23, Decolonized Patient: 1335407002
Time: 2784.26, Decolonized Patient: 1184382256
Time: 2784.88, Decolonized Patient: 287194861
Time: 2784.97, Decolonized Patient: 1513461100
Time: 2785.98, Decolonized Patient: 972557655
Time: 2786.10, Decolonized Patient: 1744311854
Time: 2786.18, Decolonized Patient: 552521593
Time: 2787.00, Decolonized Patient: 1351266247
Time: 2787.52, Decolonized Patient: 725766651
Time: 2787.76, Decolonized Patient: 558685384
Time: 2787.99, Decolonized Patient: 403226341
Time: 2788.57, Decolonized Patient: 863120338
Time: 2788.73, Decolonized Patient: 1196645810
Time: 2788.84, Decolonized Patient: 586646951
Time: 2789.05, Decolonized Patient: 1697578221
Time: 2789.30, Decolonized Patient: 1338899992
Time: 2790.04, Decolonized Patient: 309531852
Time: 2791.16, Decolonized Patient: 2015329256
Time: 2791.27, Decolonized Patient: 1965783989
Time: 2791.85, Decolonized Patient: 2073566279
Time: 2792.13, Decolonized Patient: 950933128
Time: 2792.68, Decolonized Patient: 1964236902
Time: 2793.01, Decolonized Patient: 2065175738
Time: 2793.35, Decolonized Patient: 525728504
Time: 2794.16, Decolonized Patient: 2126866024
Time: 2794.76, Decolonized Patient: 850224581
Time: 2795.05, Decolonized Patient: 1559566573
Time: 2795.12, Decolonized Patient: 2122668131
Time: 2795.20, Decolonized Patient: 1953867975
Time: 2795.47, Decolonized Patient: 28869362
Time: 2795.77, Decolonized Patient: 1261212400
Time: 2797.15, Decolonized Patient: 205781988
Time: 2797.33, Decolonized Patient: 1026855243
Time: 2797.58, Decolonized Patient: 262873663
Time: 2797.60, Decolonized Patient: 1740354055
Time: 2799.32, Decolonized Patient: 248831662
Time: 2799.69, Decolonized Patient: 2039104431
Time: 2800.30, Decolonized Patient: 108874144
Time: 2802.36, Decolonized Patient: 267688471
Time: 2802.43, Decolonized Patient: 1102528873
Time: 2803.32, Decolonized Patient: 1144549101
Time: 2803.41, Decolonized Patient: 340062710
Time: 2803.95, Decolonized Patient: 287329533
Time: 2803.96, Decolonized Patient: 1715246778
Time: 2804.06, Decolonized Patient: 1312122159
Time: 2805.08, Decolonized Patient: 2039104431
Time: 2805.13, Decolonized Patient: 1128476095
Time: 2805.16, Decolonized Patient: 989243388
Time: 2806.63, Decolonized Patient: 32367655
Time: 2807.73, Decolonized Patient: 1390605275
Time: 2808.13, Decolonized Patient: 1446649334
Time: 2808.62, Decolonized Patient: 1065765022
Time: 2808.69, Decolonized Patient: 2062616471
Time: 2809.45, Decolonized Patient: 1951378837
Time: 2809.52, Decolonized Patient: 1571234436
Time: 2809.64, Decolonized Patient: 2015329256
Time: 2809.75, Decolonized Patient: 1980558140
Time: 2810.30, Decolonized Patient: 892025413
Time: 2811.23, Decolonized Patient: 873992019
Time: 2811.28, Decolonized Patient: 186718246
Time: 2811.54, Decolonized Patient: 1781575991
Time: 2811.90, Decolonized Patient: 211939487
Time: 2813.32, Decolonized Patient: 657059259
Time: 2813.79, Decolonized Patient: 2145483845
Time: 2814.00, Decolonized Patient: 1015544926
Time: 2814.35, Decolonized Patient: 627978445
Time: 2814.88, Decolonized Patient: 50341702
Time: 2816.12, Decolonized Patient: 152536387
Time: 2816.14, Decolonized Patient: 1060398454
Time: 2816.16, Decolonized Patient: 541679451
Time: 2816.86, Decolonized Patient: 1565637141
Time: 2818.42, Decolonized Patient: 1414238555
Time: 2818.63, Decolonized Patient: 2013717114
Time: 2818.66, Decolonized Patient: 1604673295
Time: 2819.16, Decolonized Patient: 295093860
Time: 2819.80, Decolonized Patient: 1179478093
Time: 2820.20, Decolonized Patient: 190386906
Time: 2820.22, Decolonized Patient: 1561967586
Time: 2820.68, Decolonized Patient: 305155555
Time: 2821.30, Decolonized Patient: 2003620781
Time: 2821.39, Decolonized Patient: 1925537417
Time: 2821.80, Decolonized Patient: 396977924
Time: 2822.33, Decolonized Patient: 126517594
Time: 2822.67, Decolonized Patient: 1953867975
Time: 2822.74, Decolonized Patient: 1018625467
Time: 2822.86, Decolonized Patient: 104148036
Time: 2823.40, Decolonized Patient: 1112581898
Time: 2823.85, Decolonized Patient: 1696003470
Time: 2824.35, Decolonized Patient: 1157917280
Time: 2824.47, Decolonized Patient: 392375769
Time: 2825.32, Decolonized Patient: 347113908
Time: 2825.58, Decolonized Patient: 714987894
Time: 2826.39, Decolonized Patient: 388214810
Time: 2827.10, Decolonized Patient: 1619705966
Time: 2827.95, Decolonized Patient: 641886727
Time: 2828.17, Decolonized Patient: 674231441
Time: 2828.42, Decolonized Patient: 127137371
Time: 2828.85, Decolonized Patient: 816805845
Time: 2829.80, Decolonized Patient: 437139819
Time: 2830.79, Decolonized Patient: 15412637
Time: 2831.12, Decolonized Patient: 1957871154
Time: 2831.64, Decolonized Patient: 1726165131
Time: 2831.77, Decolonized Patient: 1992487542
Time: 2832.66, Decolonized Patient: 1719002548
Time: 2832.94, Decolonized Patient: 1086328266
Time: 2833.79, Decolonized Patient: 426744129
Time: 2834.25, Decolonized Patient: 1470323319
Time: 2834.62, Decolonized Patient: 629206287
Time: 2834.90, Decolonized Patient: 1307554544
Time: 2835.53, Decolonized Patient: 860698524
Time: 2835.53, Decolonized Patient: 154122167
Time: 2836.75, Decolonized Patient: 1752192475
Time: 2837.16, Decolonized Patient: 1510690756
Time: 2837.34, Decolonized Patient: 1176545834
Time: 2837.58, Decolonized Patient: 1218270537
Time: 2839.83, Decolonized Patient: 260348908
Time: 2839.86, Decolonized Patient: 1487654706
Time: 2840.78, Decolonized Patient: 455161695
Time: 2840.98, Decolonized Patient: 185097426
Time: 2841.19, Decolonized Patient: 1523042196
Time: 2841.66, Decolonized Patient: 1995555126
Time: 2842.00, Decolonized Patient: 197800248
Time: 2842.61, Decolonized Patient: 838635370
Time: 2843.56, Decolonized Patient: 1700611197
Time: 2843.66, Decolonized Patient: 372634295
Time: 2844.39, Decolonized Patient: 1785016741
Time: 2844.53, Decolonized Patient: 3233350
Time: 2845.25, Decolonized Patient: 1402894393
Time: 2845.75, Decolonized Patient: 1233626441
Time: 2845.88, Decolonized Patient: 1337794280
Time: 2846.19, Decolonized Patient: 729563340
Time: 2846.56, Decolonized Patient: 1575651729
Time: 2847.93, Decolonized Patient: 1500258562
Time: 2848.05, Decolonized Patient: 610034443
Time: 2848.16, Decolonized Patient: 2069600997
Time: 2848.51, Decolonized Patient: 1751956413
Time: 2849.13, Decolonized Patient: 202799845
Time: 2849.14, Decolonized Patient: 528363728
Time: 2849.41, Decolonized Patient: 1807913998
Time: 2849.43, Decolonized Patient: 753091699
Time: 2849.53, Decolonized Patient: 2008648837
Time: 2849.86, Decolonized Patient: 1133951564
Time: 2850.57, Decolonized Patient: 645097106
Time: 2851.30, Decolonized Patient: 369637976
Time: 2851.38, Decolonized Patient: 438809178
Time: 2851.56, Decolonized Patient: 651408516
Time: 2853.04, Decolonized Patient: 713911123
Time: 2853.54, Decolonized Patient: 426744129
Time: 2854.71, Decolonized Patient: 1902193570
Time: 2855.17, Decolonized Patient: 1030343509
Time: 2856.49, Decolonized Patient: 950274046
Time: 2856.52, Decolonized Patient: 1941491645
Time: 2857.16, Decolonized Patient: 65958294
Time: 2857.19, Decolonized Patient: 589258162
Time: 2857.32, Decolonized Patient: 1054512682
Time: 2857.57, Decolonized Patient: 1434297161
Time: 2858.26, Decolonized Patient: 732525199
Time: 2858.88, Decolonized Patient: 135818254
Time: 2859.08, Decolonized Patient: 426744129
Time: 2860.34, Decolonized Patient: 857444715
Time: 2860.44, Decolonized Patient: 1099773429
Time: 2860.95, Decolonized Patient: 209215655
Time: 2861.28, Decolonized Patient: 426744129
Time: 2862.25, Decolonized Patient: 135818254
Time: 2863.34, Decolonized Patient: 1018132381
Time: 2864.02, Decolonized Patient: 672300473
Time: 2864.89, Decolonized Patient: 1365780463
Time: 2865.59, Decolonized Patient: 1006578532
Time: 2865.97, Decolonized Patient: 810684952
Time: 2866.18, Decolonized Patient: 151849168
Time: 2866.22, Decolonized Patient: 669582126
Time: 2866.29, Decolonized Patient: 206674724
Time: 2866.64, Decolonized Patient: 283457682
Time: 2866.72, Decolonized Patient: 1592408958
Time: 2867.01, Decolonized Patient: 1886056417
Time: 2867.05, Decolonized Patient: 885697918
Time: 2867.79, Decolonized Patient: 1737919044
Time: 2869.41, Decolonized Patient: 2057687232
Time: 2870.88, Decolonized Patient: 1825361449
Time: 2871.55, Decolonized Patient: 1362183363
Time: 2871.58, Decolonized Patient: 306871431
Time: 2872.29, Decolonized Patient: 455509369
Time: 2872.73, Decolonized Patient: 67720593
Time: 2873.04, Decolonized Patient: 650144997
Time: 2873.38, Decolonized Patient: 220691411
Time: 2873.63, Decolonized Patient: 1604778678
Time: 2874.06, Decolonized Patient: 2030643918
Time: 2875.06, Decolonized Patient: 426744129
Time: 2875.58, Decolonized Patient: 1780033142
Time: 2875.98, Decolonized Patient: 1269290165
Time: 2876.25, Decolonized Patient: 83581996
Time: 2876.39, Decolonized Patient: 220378646
Time: 2876.59, Decolonized Patient: 1576272646
Time: 2876.91, Decolonized Patient: 1327915067
Time: 2879.26, Decolonized Patient: 533476033
Time: 2879.33, Decolonized Patient: 452963863
Time: 2879.48, Decolonized Patient: 1596435031
Time: 2880.86, Decolonized Patient: 1353353456
Time: 2881.39, Decolonized Patient: 596652691
Time: 2882.68, Decolonized Patient: 384096194
Time: 2882.73, Decolonized Patient: 627560357
Time: 2883.51, Decolonized Patient: 151426733
Time: 2883.75, Decolonized Patient: 2057687232
Time: 2884.18, Decolonized Patient: 11957423
Time: 2884.26, Decolonized Patient: 1516439663
Time: 2884.83, Decolonized Patient: 1269070866
Time: 2885.68, Decolonized Patient: 1833488673
Time: 2886.94, Decolonized Patient: 1558651667
Time: 2887.17, Decolonized Patient: 1209965563
Time: 2887.19, Decolonized Patient: 694326835
Time: 2887.54, Decolonized Patient: 2072156197
Time: 2888.20, Decolonized Patient: 2037207604
Time: 2888.25, Decolonized Patient: 829532202
Time: 2888.53, Decolonized Patient: 70250935
Time: 2888.58, Decolonized Patient: 596547036
Time: 2890.34, Decolonized Patient: 103859156
Time: 2890.53, Decolonized Patient: 382974887
Time: 2891.15, Decolonized Patient: 1764994585
Time: 2892.45, Decolonized Patient: 1421527783
Time: 2893.45, Decolonized Patient: 530606917
Time: 2894.69, Decolonized Patient: 15534593
Time: 2895.58, Decolonized Patient: 1834315273
Time: 2895.59, Decolonized Patient: 2140290761
Time: 2895.88, Decolonized Patient: 1316952600
Time: 2895.90, Decolonized Patient: 509268062
Time: 2897.56, Decolonized Patient: 30611635
Time: 2897.67, Decolonized Patient: 344778799
Time: 2897.97, Decolonized Patient: 1288638356
Time: 2898.05, Decolonized Patient: 371776468
Time: 2898.12, Decolonized Patient: 609278314
Time: 2898.44, Decolonized Patient: 1213528297
Time: 2899.24, Decolonized Patient: 1735274424
Time: 2899.70, Decolonized Patient: 844794153
Time: 2899.89, Decolonized Patient: 1444705976
Time: 2900.17, Decolonized Patient: 1487236393
Time: 2901.65, Decolonized Patient: 1438956051
Time: 2901.75, Decolonized Patient: 2145262331
Time: 2902.43, Decolonized Patient: 180943684
Time: 2902.85, Decolonized Patient: 712444657
Time: 2903.21, Decolonized Patient: 1384979760
Time: 2903.36, Decolonized Patient: 1079086447
Time: 2903.78, Decolonized Patient: 1667434407
Time: 2904.25, Decolonized Patient: 509268062
Time: 2904.95, Decolonized Patient: 150639736
Time: 2905.47, Decolonized Patient: 1306482160
Time: 2905.56, Decolonized Patient: 1129297098
Time: 2906.01, Decolonized Patient: 1352529849
Time: 2906.97, Decolonized Patient: 1039087862
Time: 2907.52, Decolonized Patient: 2073846460
Time: 2908.24, Decolonized Patient: 1108542587
Time: 2908.50, Decolonized Patient: 113834583
Time: 2908.78, Decolonized Patient: 1377295330
Time: 2909.02, Decolonized Patient: 9639706
Time: 2909.13, Decolonized Patient: 593421179
Time: 2911.11, Decolonized Patient: 1957871154
Time: 2911.12, Decolonized Patient: 313936155
Time: 2911.28, Decolonized Patient: 104666621
Time: 2912.82, Decolonized Patient: 1276087130
Time: 2913.73, Decolonized Patient: 744634396
Time: 2913.78, Decolonized Patient: 1817424399
Time: 2913.81, Decolonized Patient: 439781945
Time: 2914.16, Decolonized Patient: 1811232094
Time: 2914.56, Decolonized Patient: 880955387
Time: 2914.62, Decolonized Patient: 748556107
Time: 2914.95, Decolonized Patient: 1099773429
Time: 2914.97, Decolonized Patient: 1015846238
Time: 2915.59, Decolonized Patient: 880108745
Time: 2915.91, Decolonized Patient: 472087846
Time: 2916.34, Decolonized Patient: 2052482433
Time: 2916.36, Decolonized Patient: 84945345
Time: 2917.16, Decolonized Patient: 353352940
Time: 2917.31, Decolonized Patient: 1253358861
Time: 2918.29, Decolonized Patient: 1383581419
Time: 2918.95, Decolonized Patient: 112207797
Time: 2919.73, Decolonized Patient: 466701512
Time: 2919.93, Decolonized Patient: 1365587331
Time: 2920.61, Decolonized Patient: 1981357164
Time: 2921.65, Decolonized Patient: 84457691
Time: 2922.24, Decolonized Patient: 363247148
Time: 2922.40, Decolonized Patient: 429428264
Time: 2922.43, Decolonized Patient: 606081153
Time: 2922.45, Decolonized Patient: 1707817414
Time: 2922.46, Decolonized Patient: 1640365789
Time: 2922.58, Decolonized Patient: 689890623
Time: 2924.47, Decolonized Patient: 580619876
Time: 2924.91, Decolonized Patient: 577250623
Time: 2925.21, Decolonized Patient: 1177108359
Time: 2925.44, Decolonized Patient: 689890623
Time: 2925.67, Decolonized Patient: 1265552334
Time: 2925.88, Decolonized Patient: 27781617
Time: 2926.15, Decolonized Patient: 950274046
Time: 2926.36, Decolonized Patient: 413238996
Time: 2928.14, Decolonized Patient: 353280376
Time: 2928.44, Decolonized Patient: 1267259790
Time: 2928.46, Decolonized Patient: 695178739
Time: 2928.91, Decolonized Patient: 59279956
Time: 2928.96, Decolonized Patient: 1286481543
Time: 2929.90, Decolonized Patient: 1630554244
Time: 2930.48, Decolonized Patient: 1203337433
Time: 2930.69, Decolonized Patient: 449983943
Time: 2931.37, Decolonized Patient: 296179251
Time: 2931.68, Decolonized Patient: 1714859608
Time: 2933.00, Decolonized Patient: 40913668
Time: 2933.10, Decolonized Patient: 436849211
Time: 2933.11, Decolonized Patient: 339053025
Time: 2933.15, Decolonized Patient: 558353029
Time: 2933.30, Decolonized Patient: 2084316935
Time: 2933.55, Decolonized Patient: 1359111199
Time: 2933.76, Decolonized Patient: 791140499
Time: 2934.83, Decolonized Patient: 716333072
Time: 2934.85, Decolonized Patient: 905829900
Time: 2934.90, Decolonized Patient: 2067644854
Time: 2935.04, Decolonized Patient: 249684818
Time: 2935.05, Decolonized Patient: 1446684154
Time: 2935.15, Decolonized Patient: 908152117
Time: 2935.69, Decolonized Patient: 1806597835
Time: 2936.26, Decolonized Patient: 647565880
Time: 2937.84, Decolonized Patient: 1978900316
Time: 2938.69, Decolonized Patient: 1647252467
Time: 2939.12, Decolonized Patient: 1542784629
Time: 2939.33, Decolonized Patient: 1746988797
Time: 2939.38, Decolonized Patient: 760192291
Time: 2939.62, Decolonized Patient: 170423898
Time: 2939.87, Decolonized Patient: 1674035700
Time: 2941.73, Decolonized Patient: 921515499
Time: 2942.24, Decolonized Patient: 990084671
Time: 2942.54, Decolonized Patient: 1752233339
Time: 2942.77, Decolonized Patient: 1918812544
Time: 2942.97, Decolonized Patient: 1428429773
Time: 2943.02, Decolonized Patient: 186319260
Time: 2943.58, Decolonized Patient: 173258507
Time: 2943.76, Decolonized Patient: 1837965724
Time: 2943.81, Decolonized Patient: 1380663373
Time: 2943.89, Decolonized Patient: 655173904
Time: 2944.46, Decolonized Patient: 1702439681
Time: 2944.64, Decolonized Patient: 105879474
Time: 2945.40, Decolonized Patient: 1149874169
Time: 2946.56, Decolonized Patient: 1356319380
Time: 2946.70, Decolonized Patient: 262285926
Time: 2946.92, Decolonized Patient: 1757953574
Time: 2947.51, Decolonized Patient: 719083042
Time: 2948.24, Decolonized Patient: 535515877
Time: 2948.42, Decolonized Patient: 1194130549
Time: 2948.64, Decolonized Patient: 862674041
Time: 2948.78, Decolonized Patient: 844111835
Time: 2949.22, Decolonized Patient: 2385845
Time: 2949.94, Decolonized Patient: 516984241
Time: 2949.95, Decolonized Patient: 285500529
Time: 2950.04, Decolonized Patient: 965301371
Time: 2951.07, Decolonized Patient: 1133071008
Time: 2951.34, Decolonized Patient: 1275234340
Time: 2952.41, Decolonized Patient: 464648466
Time: 2952.92, Decolonized Patient: 59279956
Time: 2953.79, Decolonized Patient: 73256229
Time: 2953.84, Decolonized Patient: 945183473
Time: 2954.22, Decolonized Patient: 678826966
Time: 2954.32, Decolonized Patient: 1156694734
Time: 2954.55, Decolonized Patient: 1658332360
Time: 2955.13, Decolonized Patient: 1354493281
Time: 2955.37, Decolonized Patient: 921515499
Time: 2956.87, Decolonized Patient: 793720053
Time: 2956.94, Decolonized Patient: 206884476
Time: 2957.87, Decolonized Patient: 1904346699
Time: 2959.14, Decolonized Patient: 685141940
Time: 2959.62, Decolonized Patient: 350081472
Time: 2961.92, Decolonized Patient: 1266710691
Time: 2961.95, Decolonized Patient: 347632919
Time: 2963.87, Decolonized Patient: 1798732830
Time: 2964.50, Decolonized Patient: 491287476
Time: 2965.51, Decolonized Patient: 1003471332
Time: 2965.54, Decolonized Patient: 480472317
Time: 2966.65, Decolonized Patient: 1094905218
Time: 2967.33, Decolonized Patient: 1505679282
Time: 2967.41, Decolonized Patient: 173258507
Time: 2967.78, Decolonized Patient: 1119521707
Time: 2967.80, Decolonized Patient: 1253058105
Time: 2968.01, Decolonized Patient: 1674035700
Time: 2968.12, Decolonized Patient: 949979005
Time: 2968.66, Decolonized Patient: 359647923
Time: 2969.39, Decolonized Patient: 347632919
Time: 2969.60, Decolonized Patient: 1114227742
Time: 2969.81, Decolonized Patient: 1997808113
Time: 2970.64, Decolonized Patient: 544154145
Time: 2972.34, Decolonized Patient: 210170875
Time: 2973.12, Decolonized Patient: 1283146334
Time: 2973.25, Decolonized Patient: 173258507
Time: 2974.35, Decolonized Patient: 127760601
Time: 2975.15, Decolonized Patient: 863026723
Time: 2976.72, Decolonized Patient: 1062614703
Time: 2977.02, Decolonized Patient: 1628310651
Time: 2977.27, Decolonized Patient: 1229874274
Time: 2977.39, Decolonized Patient: 1107202606
Time: 2977.82, Decolonized Patient: 869601388
Time: 2978.53, Decolonized Patient: 909720180
Time: 2978.76, Decolonized Patient: 1722195167
Time: 2979.35, Decolonized Patient: 1517885932
Time: 2979.45, Decolonized Patient: 126462324
Time: 2979.83, Decolonized Patient: 447106749
Time: 2979.86, Decolonized Patient: 1927063118
Time: 2980.07, Decolonized Patient: 113346645
Time: 2980.08, Decolonized Patient: 1683764383
Time: 2980.25, Decolonized Patient: 1046861561
Time: 2980.30, Decolonized Patient: 1821886816
Time: 2980.68, Decolonized Patient: 2088986365
Time: 2980.99, Decolonized Patient: 2130838689
Time: 2981.34, Decolonized Patient: 200587370
Time: 2981.73, Decolonized Patient: 238221679
Time: 2983.43, Decolonized Patient: 101390876
Time: 2983.47, Decolonized Patient: 1265124722
Time: 2983.60, Decolonized Patient: 1373316630
Time: 2983.72, Decolonized Patient: 793699200
Time: 2984.06, Decolonized Patient: 285824710
Time: 2986.41, Decolonized Patient: 176139349
Time: 2986.45, Decolonized Patient: 1208575935
Time: 2986.56, Decolonized Patient: 1272016476
Time: 2986.89, Decolonized Patient: 467354597
Time: 2987.05, Decolonized Patient: 1635114697
Time: 2987.51, Decolonized Patient: 1782853008
Time: 2987.64, Decolonized Patient: 1712280653
Time: 2988.61, Decolonized Patient: 162863080
Time: 2988.62, Decolonized Patient: 1131955205
Time: 2988.82, Decolonized Patient: 990329969
Time: 2988.90, Decolonized Patient: 283877494
Time: 2989.30, Decolonized Patient: 1308137723
Time: 2989.84, Decolonized Patient: 727033238
Time: 2989.86, Decolonized Patient: 505272720
Time: 2990.36, Decolonized Patient: 1515513995
Time: 2990.54, Decolonized Patient: 1631988366
Time: 2991.13, Decolonized Patient: 2114848214
Time: 2991.22, Decolonized Patient: 1623219030
Time: 2991.24, Decolonized Patient: 105738611
Time: 2991.29, Decolonized Patient: 591532876
Time: 2991.33, Decolonized Patient: 1767783245
Time: 2992.48, Decolonized Patient: 1844383277
Time: 2992.92, Decolonized Patient: 1408514008
Time: 2994.18, Decolonized Patient: 965687104
Time: 2994.72, Decolonized Patient: 1232677091
Time: 2994.81, Decolonized Patient: 587845550
Time: 2995.01, Decolonized Patient: 86796337
Time: 2995.70, Decolonized Patient: 1827682975
Time: 2996.07, Decolonized Patient: 1444380528
Time: 2997.44, Decolonized Patient: 953382629
Time: 2997.48, Decolonized Patient: 1147926878
Time: 2998.97, Decolonized Patient: 1822216380
Time: 2999.46, Decolonized Patient: 602559941
Time: 2999.48, Decolonized Patient: 2037650329
Time: 2999.86, Decolonized Patient: 1544739373
Time: 2999.99, Decolonized Patient: 253211184
Time: 3000.22, Decolonized Patient: 33314293
Time: 3001.86, Decolonized Patient: 774004260
Time: 3002.43, Decolonized Patient: 136389459
Time: 3002.64, Decolonized Patient: 811620204
Time: 3002.97, Decolonized Patient: 1980091651
Time: 3004.09, Decolonized Patient: 869303575
Time: 3004.36, Decolonized Patient: 430663675
Time: 3004.89, Decolonized Patient: 1049248627
Time: 3004.92, Decolonized Patient: 1735383052
Time: 3005.94, Decolonized Patient: 594858827
Time: 3006.75, Decolonized Patient: 931710949
Time: 3006.76, Decolonized Patient: 149788807
Time: 3007.58, Decolonized Patient: 2037171004
Time: 3008.05, Decolonized Patient: 1126516675
Time: 3008.47, Decolonized Patient: 1177833414
Time: 3009.62, Decolonized Patient: 1239389458
Time: 3009.70, Decolonized Patient: 170423898
Time: 3010.50, Decolonized Patient: 1294451608
Time: 3011.04, Decolonized Patient: 414695560
Time: 3011.82, Decolonized Patient: 162479167
Time: 3012.09, Decolonized Patient: 1767783245
Time: 3012.21, Decolonized Patient: 1283831286
Time: 3013.24, Decolonized Patient: 1232114404
Time: 3013.84, Decolonized Patient: 833481792
Time: 3014.11, Decolonized Patient: 746623387
Time: 3014.66, Decolonized Patient: 338042986
Time: 3014.83, Decolonized Patient: 404167361
Time: 3015.29, Decolonized Patient: 1506225168
Time: 3015.79, Decolonized Patient: 1171838238
Time: 3015.82, Decolonized Patient: 807170374
Time: 3016.95, Decolonized Patient: 1403721385
Time: 3017.55, Decolonized Patient: 1993607619
Time: 3017.60, Decolonized Patient: 2092288372
Time: 3017.69, Decolonized Patient: 1855042508
Time: 3017.72, Decolonized Patient: 420322646
Time: 3017.83, Decolonized Patient: 339344786
Time: 3017.96, Decolonized Patient: 1927058098
Time: 3018.07, Decolonized Patient: 665827841
Time: 3018.35, Decolonized Patient: 1022009301
Time: 3019.39, Decolonized Patient: 702951244
Time: 3019.69, Decolonized Patient: 1862852996
Time: 3020.33, Decolonized Patient: 1814755462
Time: 3020.41, Decolonized Patient: 1952304717
Time: 3020.79, Decolonized Patient: 310070470
Time: 3021.34, Decolonized Patient: 1965959711
Time: 3021.64, Decolonized Patient: 1126516675
Time: 3021.86, Decolonized Patient: 1906304314
Time: 3022.15, Decolonized Patient: 1062252270
Time: 3022.84, Decolonized Patient: 1294451608
Time: 3023.31, Decolonized Patient: 886387910
Time: 3023.39, Decolonized Patient: 1233317420
Time: 3024.42, Decolonized Patient: 215338193
Time: 3024.51, Decolonized Patient: 2097011331
Time: 3025.91, Decolonized Patient: 1797891129
Time: 3026.12, Decolonized Patient: 1560417528
Time: 3027.79, Decolonized Patient: 1920097706
Time: 3027.89, Decolonized Patient: 1926964162
Time: 3027.90, Decolonized Patient: 1042330187
Time: 3028.87, Decolonized Patient: 1468580660
Time: 3029.02, Decolonized Patient: 896819360
Time: 3029.13, Decolonized Patient: 2083386962
Time: 3029.65, Decolonized Patient: 1189854581
Time: 3029.99, Decolonized Patient: 1342475097
Time: 3030.12, Decolonized Patient: 22603457
Time: 3030.34, Decolonized Patient: 1914771613
Time: 3030.86, Decolonized Patient: 548585510
Time: 3031.41, Decolonized Patient: 907425474
Time: 3032.10, Decolonized Patient: 1131955205
Time: 3032.28, Decolonized Patient: 1149313250
Time: 3032.35, Decolonized Patient: 1239503730
Time: 3032.66, Decolonized Patient: 1415778331
Time: 3033.41, Decolonized Patient: 2008576811
Time: 3033.45, Decolonized Patient: 117380506
Time: 3033.53, Decolonized Patient: 1039652312
Time: 3033.67, Decolonized Patient: 1970229180
Time: 3033.78, Decolonized Patient: 1237161278
Time: 3034.31, Decolonized Patient: 1743223268
Time: 3034.52, Decolonized Patient: 942162956
Time: 3034.58, Decolonized Patient: 1179963360
Time: 3035.31, Decolonized Patient: 376555083
Time: 3035.48, Decolonized Patient: 1864430110
Time: 3035.64, Decolonized Patient: 1062252270
Time: 3035.81, Decolonized Patient: 1966516294
Time: 3036.12, Decolonized Patient: 1131955205
Time: 3036.59, Decolonized Patient: 261099910
Time: 3037.96, Decolonized Patient: 405832184
Time: 3038.15, Decolonized Patient: 1991787409
