Time: 11.46, Decolonized Patient: 54
Time: 2591.96, Decolonized Patient: 7754
Time: 2591.99, Decolonized Patient: 8416
Time: 2592.07, Decolonized Patient: 9195
Time: 2592.59, Decolonized Patient: 9181
Time: 2593.71, Decolonized Patient: 9063
Time: 2594.48, Decolonized Patient: 9179
Time: 2594.70, Decolonized Patient: 9155
Time: 2595.44, Decolonized Patient: 7005
Time: 2595.60, Decolonized Patient: 5185
Time: 2595.97, Decolonized Patient: 6146
Time: 2596.55, Decolonized Patient: 8697
Time: 2597.62, Decolonized Patient: 7510
Time: 2597.77, Decolonized Patient: 4069
Time: 2598.16, Decolonized Patient: 8049
Time: 2598.23, Decolonized Patient: 8731
Time: 2598.23, Decolonized Patient: 6192
Time: 2598.44, Decolonized Patient: 9147
Time: 2599.35, Decolonized Patient: 8484
Time: 2599.38, Decolonized Patient: 8576
Time: 2600.14, Decolonized Patient: 9144
Time: 2600.28, Decolonized Patient: 9166
Time: 2601.02, Decolonized Patient: 9023
Time: 2601.17, Decolonized Patient: 9130
Time: 2601.28, Decolonized Patient: 8894
Time: 2601.74, Decolonized Patient: 8964
Time: 2601.94, Decolonized Patient: 7872
Time: 2602.13, Decolonized Patient: 7615
Time: 2602.26, Decolonized Patient: 8847
Time: 2602.47, Decolonized Patient: 8881
Time: 2603.18, Decolonized Patient: 9107
Time: 2603.59, Decolonized Patient: 8926
Time: 2603.70, Decolonized Patient: 8304
Time: 2604.73, Decolonized Patient: 8586
Time: 2606.14, Decolonized Patient: 8226
Time: 2606.22, Decolonized Patient: 6701
Time: 2607.09, Decolonized Patient: 8322
Time: 2607.36, Decolonized Patient: 8903
Time: 2608.42, Decolonized Patient: 9191
Time: 2609.20, Decolonized Patient: 9125
Time: 2609.42, Decolonized Patient: 9075
Time: 2609.55, Decolonized Patient: 9211
Time: 2609.65, Decolonized Patient: 6164
Time: 2610.52, Decolonized Patient: 5561
Time: 2610.70, Decolonized Patient: 9229
Time: 2611.78, Decolonized Patient: 8884
Time: 2612.24, Decolonized Patient: 9204
Time: 2612.52, Decolonized Patient: 9125
Time: 2613.96, Decolonized Patient: 8861
Time: 2614.22, Decolonized Patient: 8521
Time: 2614.41, Decolonized Patient: 8965
Time: 2614.78, Decolonized Patient: 8353
Time: 2614.83, Decolonized Patient: 7408
Time: 2616.19, Decolonized Patient: 9101
Time: 2616.84, Decolonized Patient: 8799
Time: 2617.87, Decolonized Patient: 9219
Time: 2618.40, Decolonized Patient: 6613
Time: 2619.90, Decolonized Patient: 2993
Time: 2620.17, Decolonized Patient: 8506
Time: 2621.89, Decolonized Patient: 8161
Time: 2622.16, Decolonized Patient: 7896
Time: 2622.98, Decolonized Patient: 8643
Time: 2623.36, Decolonized Patient: 9263
Time: 2623.99, Decolonized Patient: 9248
Time: 2624.09, Decolonized Patient: 9241
Time: 2624.31, Decolonized Patient: 9148
Time: 2624.47, Decolonized Patient: 7876
Time: 2624.58, Decolonized Patient: 8772
Time: 2625.12, Decolonized Patient: 8747
Time: 2626.12, Decolonized Patient: 8428
Time: 2627.43, Decolonized Patient: 6315
Time: 2628.02, Decolonized Patient: 6626
Time: 2628.30, Decolonized Patient: 6360
Time: 2628.80, Decolonized Patient: 9120
Time: 2630.26, Decolonized Patient: 5436
Time: 2630.74, Decolonized Patient: 9278
Time: 2630.75, Decolonized Patient: 8491
Time: 2630.78, Decolonized Patient: 8599
Time: 2630.84, Decolonized Patient: 7648
Time: 2632.36, Decolonized Patient: 6778
Time: 2632.37, Decolonized Patient: 9243
Time: 2633.00, Decolonized Patient: 7663
Time: 2633.64, Decolonized Patient: 9123
Time: 2634.01, Decolonized Patient: 8876
Time: 2635.65, Decolonized Patient: 7065
Time: 2635.86, Decolonized Patient: 9276
Time: 2636.98, Decolonized Patient: 7573
Time: 2637.06, Decolonized Patient: 9334
Time: 2637.07, Decolonized Patient: 7892
Time: 2638.34, Decolonized Patient: 6887
Time: 2638.96, Decolonized Patient: 8456
Time: 2639.50, Decolonized Patient: 7938
Time: 2640.06, Decolonized Patient: 9323
Time: 2640.71, Decolonized Patient: 9257
Time: 2642.23, Decolonized Patient: 8732
Time: 2642.35, Decolonized Patient: 8875
Time: 2642.66, Decolonized Patient: 8913
Time: 2643.01, Decolonized Patient: 9106
Time: 2643.53, Decolonized Patient: 8554
Time: 2644.01, Decolonized Patient: 9266
Time: 2645.59, Decolonized Patient: 8503
Time: 2645.66, Decolonized Patient: 7854
Time: 2645.94, Decolonized Patient: 8853
Time: 2646.89, Decolonized Patient: 9115
Time: 2647.29, Decolonized Patient: 7248
Time: 2648.19, Decolonized Patient: 9291
Time: 2648.56, Decolonized Patient: 9312
Time: 2649.34, Decolonized Patient: 7802
Time: 2650.77, Decolonized Patient: 7884
Time: 2650.91, Decolonized Patient: 8119
Time: 2651.60, Decolonized Patient: 9262
Time: 2651.93, Decolonized Patient: 8502
Time: 2653.44, Decolonized Patient: 8500
Time: 2653.57, Decolonized Patient: 7961
Time: 2653.81, Decolonized Patient: 9285
Time: 2654.13, Decolonized Patient: 9042
Time: 2654.14, Decolonized Patient: 7960
Time: 2654.37, Decolonized Patient: 8279
Time: 2654.40, Decolonized Patient: 9332
Time: 2654.65, Decolonized Patient: 9366
Time: 2655.78, Decolonized Patient: 9278
Time: 2656.22, Decolonized Patient: 9084
Time: 2657.80, Decolonized Patient: 9214
Time: 2658.04, Decolonized Patient: 5797
Time: 2659.81, Decolonized Patient: 8490
Time: 2660.86, Decolonized Patient: 7913
Time: 2660.91, Decolonized Patient: 9347
Time: 2661.59, Decolonized Patient: 8668
Time: 2662.28, Decolonized Patient: 9364
Time: 2662.62, Decolonized Patient: 8368
Time: 2662.65, Decolonized Patient: 9106
Time: 2663.01, Decolonized Patient: 7782
Time: 2663.96, Decolonized Patient: 8717
Time: 2667.72, Decolonized Patient: 8706
Time: 2668.55, Decolonized Patient: 9392
Time: 2669.40, Decolonized Patient: 9083
Time: 2670.14, Decolonized Patient: 9395
Time: 2670.32, Decolonized Patient: 8560
Time: 2671.91, Decolonized Patient: 8497
Time: 2673.21, Decolonized Patient: 9307
Time: 2674.09, Decolonized Patient: 9009
Time: 2674.33, Decolonized Patient: 9461
Time: 2674.86, Decolonized Patient: 9436
Time: 2675.21, Decolonized Patient: 8215
Time: 2675.60, Decolonized Patient: 9468
Time: 2675.92, Decolonized Patient: 9222
Time: 2677.27, Decolonized Patient: 9016
Time: 2678.08, Decolonized Patient: 9412
Time: 2678.45, Decolonized Patient: 7645
Time: 2680.15, Decolonized Patient: 8869
Time: 2680.15, Decolonized Patient: 3691
Time: 2680.81, Decolonized Patient: 9038
Time: 2680.91, Decolonized Patient: 5062
Time: 2681.66, Decolonized Patient: 8354
Time: 2681.96, Decolonized Patient: 9465
Time: 2682.12, Decolonized Patient: 9530
Time: 2683.14, Decolonized Patient: 8523
Time: 2683.16, Decolonized Patient: 9444
Time: 2684.89, Decolonized Patient: 9426
Time: 2685.65, Decolonized Patient: 9308
Time: 2687.90, Decolonized Patient: 8608
Time: 2688.22, Decolonized Patient: 9428
Time: 2688.25, Decolonized Patient: 9465
Time: 2688.28, Decolonized Patient: 9240
Time: 2688.86, Decolonized Patient: 9072
Time: 2689.11, Decolonized Patient: 8096
Time: 2689.30, Decolonized Patient: 8423
Time: 2689.59, Decolonized Patient: 8112
Time: 2689.73, Decolonized Patient: 6244
Time: 2689.83, Decolonized Patient: 8978
Time: 2689.86, Decolonized Patient: 5548
Time: 2689.87, Decolonized Patient: 8257
Time: 2690.13, Decolonized Patient: 8093
Time: 2690.42, Decolonized Patient: 8962
Time: 2690.46, Decolonized Patient: 9403
Time: 2691.08, Decolonized Patient: 6980
Time: 2692.49, Decolonized Patient: 8607
Time: 2693.66, Decolonized Patient: 9449
Time: 2694.19, Decolonized Patient: 8759
Time: 2694.86, Decolonized Patient: 8017
Time: 2696.08, Decolonized Patient: 8082
Time: 2696.88, Decolonized Patient: 9021
Time: 2697.83, Decolonized Patient: 9217
Time: 2698.96, Decolonized Patient: 7360
Time: 2698.99, Decolonized Patient: 9432
Time: 2699.75, Decolonized Patient: 8274
Time: 2700.96, Decolonized Patient: 9319
Time: 2701.51, Decolonized Patient: 9192
Time: 2702.48, Decolonized Patient: 9182
Time: 2702.82, Decolonized Patient: 8637
Time: 2703.50, Decolonized Patient: 9000
Time: 2704.08, Decolonized Patient: 9277
Time: 2704.16, Decolonized Patient: 8806
Time: 2704.36, Decolonized Patient: 6133
Time: 2704.72, Decolonized Patient: 9530
Time: 2705.49, Decolonized Patient: 7712
Time: 2705.62, Decolonized Patient: 9296
Time: 2705.68, Decolonized Patient: 9405
Time: 2705.97, Decolonized Patient: 8864
Time: 2706.60, Decolonized Patient: 9425
Time: 2706.73, Decolonized Patient: 8422
Time: 2706.89, Decolonized Patient: 9046
Time: 2707.77, Decolonized Patient: 4910
Time: 2707.79, Decolonized Patient: 7932
Time: 2708.32, Decolonized Patient: 9306
Time: 2709.16, Decolonized Patient: 8934
Time: 2709.70, Decolonized Patient: 8467
Time: 2709.93, Decolonized Patient: 9530
Time: 2710.01, Decolonized Patient: 8141
Time: 2710.53, Decolonized Patient: 9454
Time: 2710.93, Decolonized Patient: 8510
Time: 2711.03, Decolonized Patient: 9294
Time: 2711.26, Decolonized Patient: 9584
Time: 2711.75, Decolonized Patient: 9342
Time: 2712.41, Decolonized Patient: 7581
Time: 2714.24, Decolonized Patient: 9547
Time: 2714.57, Decolonized Patient: 9134
Time: 2714.78, Decolonized Patient: 9533
Time: 2714.98, Decolonized Patient: 9595
Time: 2715.03, Decolonized Patient: 8933
Time: 2716.97, Decolonized Patient: 8874
Time: 2718.04, Decolonized Patient: 8995
Time: 2719.30, Decolonized Patient: 9368
Time: 2719.67, Decolonized Patient: 8750
Time: 2719.84, Decolonized Patient: 9415
Time: 2719.88, Decolonized Patient: 4763
Time: 2719.91, Decolonized Patient: 8941
Time: 2720.10, Decolonized Patient: 9566
Time: 2720.31, Decolonized Patient: 9069
Time: 2720.39, Decolonized Patient: 8958
Time: 2720.69, Decolonized Patient: 7662
Time: 2721.86, Decolonized Patient: 9553
Time: 2723.07, Decolonized Patient: 9352
Time: 2723.23, Decolonized Patient: 7059
Time: 2723.42, Decolonized Patient: 9638
Time: 2723.46, Decolonized Patient: 9394
Time: 2725.12, Decolonized Patient: 6848
Time: 2726.04, Decolonized Patient: 1603
Time: 2727.86, Decolonized Patient: 9682
Time: 2728.66, Decolonized Patient: 7923
Time: 2729.44, Decolonized Patient: 7290
Time: 2729.53, Decolonized Patient: 9202
Time: 2732.16, Decolonized Patient: 9663
Time: 2733.42, Decolonized Patient: 7821
Time: 2733.66, Decolonized Patient: 9281
Time: 2733.69, Decolonized Patient: 9140
Time: 2734.58, Decolonized Patient: 3395
Time: 2734.90, Decolonized Patient: 8232
Time: 2734.91, Decolonized Patient: 9121
Time: 2734.99, Decolonized Patient: 9667
Time: 2735.36, Decolonized Patient: 9375
Time: 2736.05, Decolonized Patient: 9641
Time: 2736.65, Decolonized Patient: 9506
Time: 2738.23, Decolonized Patient: 9632
Time: 2739.19, Decolonized Patient: 9008
Time: 2739.82, Decolonized Patient: 9570
Time: 2739.99, Decolonized Patient: 9604
Time: 2740.73, Decolonized Patient: 7199
Time: 2741.07, Decolonized Patient: 7683
Time: 2742.46, Decolonized Patient: 8045
Time: 2743.15, Decolonized Patient: 9621
Time: 2743.40, Decolonized Patient: 8976
Time: 2743.65, Decolonized Patient: 8239
Time: 2743.74, Decolonized Patient: 8811
Time: 2745.06, Decolonized Patient: 9690
Time: 2746.52, Decolonized Patient: 9687
Time: 2746.91, Decolonized Patient: 8492
Time: 2748.27, Decolonized Patient: 9061
Time: 2748.74, Decolonized Patient: 8271
Time: 2748.88, Decolonized Patient: 9683
Time: 2749.91, Decolonized Patient: 9210
Time: 2750.39, Decolonized Patient: 9190
Time: 2751.21, Decolonized Patient: 9196
Time: 2753.60, Decolonized Patient: 9584
Time: 2753.68, Decolonized Patient: 9183
Time: 2753.96, Decolonized Patient: 9682
Time: 2754.38, Decolonized Patient: 6742
Time: 2755.45, Decolonized Patient: 9720
Time: 2755.55, Decolonized Patient: 9142
Time: 2755.58, Decolonized Patient: 9298
Time: 2755.68, Decolonized Patient: 1773
Time: 2756.13, Decolonized Patient: 9064
Time: 2756.28, Decolonized Patient: 9445
Time: 2756.34, Decolonized Patient: 9705
Time: 2757.30, Decolonized Patient: 9650
Time: 2757.51, Decolonized Patient: 9731
Time: 2760.17, Decolonized Patient: 9146
Time: 2760.18, Decolonized Patient: 8220
Time: 2760.22, Decolonized Patient: 8266
Time: 2761.12, Decolonized Patient: 9460
Time: 2761.24, Decolonized Patient: 9678
Time: 2761.46, Decolonized Patient: 4697
Time: 2761.60, Decolonized Patient: 8642
Time: 2761.64, Decolonized Patient: 9329
Time: 2761.91, Decolonized Patient: 9732
Time: 2762.83, Decolonized Patient: 5036
Time: 2763.86, Decolonized Patient: 9682
Time: 2765.03, Decolonized Patient: 9631
Time: 2765.90, Decolonized Patient: 9018
Time: 2766.20, Decolonized Patient: 7837
Time: 2766.26, Decolonized Patient: 9255
Time: 2767.49, Decolonized Patient: 5592
Time: 2767.98, Decolonized Patient: 8085
Time: 2768.05, Decolonized Patient: 7647
Time: 2769.16, Decolonized Patient: 8784
Time: 2769.34, Decolonized Patient: 9770
Time: 2769.48, Decolonized Patient: 9698
Time: 2769.50, Decolonized Patient: 9575
Time: 2769.95, Decolonized Patient: 8757
Time: 2771.20, Decolonized Patient: 7848
Time: 2771.69, Decolonized Patient: 6373
Time: 2772.24, Decolonized Patient: 5321
Time: 2772.98, Decolonized Patient: 8403
Time: 2773.09, Decolonized Patient: 9555
Time: 2773.11, Decolonized Patient: 8645
Time: 2773.38, Decolonized Patient: 8878
Time: 2773.50, Decolonized Patient: 9760
Time: 2773.53, Decolonized Patient: 9712
Time: 2773.68, Decolonized Patient: 9223
Time: 2774.58, Decolonized Patient: 9749
Time: 2775.30, Decolonized Patient: 8833
Time: 2775.54, Decolonized Patient: 8902
Time: 2776.59, Decolonized Patient: 9010
Time: 2776.66, Decolonized Patient: 5937
Time: 2777.73, Decolonized Patient: 9664
Time: 2778.28, Decolonized Patient: 9012
Time: 2778.40, Decolonized Patient: 9707
Time: 2778.55, Decolonized Patient: 9634
Time: 2779.02, Decolonized Patient: 9236
Time: 2779.35, Decolonized Patient: 8227
Time: 2779.93, Decolonized Patient: 6609
Time: 2780.19, Decolonized Patient: 9848
Time: 2780.20, Decolonized Patient: 9606
Time: 2780.38, Decolonized Patient: 7719
Time: 2780.49, Decolonized Patient: 8832
Time: 2780.94, Decolonized Patient: 9666
Time: 2781.03, Decolonized Patient: 8985
Time: 2781.57, Decolonized Patient: 9381
Time: 2781.70, Decolonized Patient: 7008
Time: 2782.33, Decolonized Patient: 8135
Time: 2782.70, Decolonized Patient: 9809
Time: 2783.67, Decolonized Patient: 9703
Time: 2784.14, Decolonized Patient: 9349
Time: 2785.17, Decolonized Patient: 9763
Time: 2785.78, Decolonized Patient: 8763
Time: 2785.85, Decolonized Patient: 6504
Time: 2785.89, Decolonized Patient: 6590
Time: 2785.91, Decolonized Patient: 9821
Time: 2786.42, Decolonized Patient: 9691
Time: 2786.69, Decolonized Patient: 9213
Time: 2787.09, Decolonized Patient: 9089
Time: 2787.70, Decolonized Patient: 9305
Time: 2788.20, Decolonized Patient: 9783
Time: 2788.60, Decolonized Patient: 8455
Time: 2788.99, Decolonized Patient: 8126
Time: 2789.51, Decolonized Patient: 9668
Time: 2790.51, Decolonized Patient: 7788
Time: 2790.73, Decolonized Patient: 9157
Time: 2791.54, Decolonized Patient: 9797
Time: 2792.11, Decolonized Patient: 9675
Time: 2792.16, Decolonized Patient: 8932
Time: 2793.00, Decolonized Patient: 9292
Time: 2793.29, Decolonized Patient: 9186
Time: 2793.57, Decolonized Patient: 9804
Time: 2794.77, Decolonized Patient: 9827
Time: 2794.86, Decolonized Patient: 9852
Time: 2794.98, Decolonized Patient: 9519
Time: 2796.04, Decolonized Patient: 9387
Time: 2797.04, Decolonized Patient: 9771
Time: 2798.47, Decolonized Patient: 6498
Time: 2798.55, Decolonized Patient: 9536
Time: 2799.91, Decolonized Patient: 9475
Time: 2800.42, Decolonized Patient: 9857
Time: 2801.22, Decolonized Patient: 9819
Time: 2801.42, Decolonized Patient: 9543
Time: 2801.52, Decolonized Patient: 4772
Time: 2802.82, Decolonized Patient: 9406
Time: 2803.16, Decolonized Patient: 9819
Time: 2803.28, Decolonized Patient: 9775
Time: 2803.98, Decolonized Patient: 9632
Time: 2804.05, Decolonized Patient: 8916
Time: 2804.21, Decolonized Patient: 9111
Time: 2804.93, Decolonized Patient: 9790
Time: 2807.18, Decolonized Patient: 9670
Time: 2807.78, Decolonized Patient: 9912
Time: 2808.10, Decolonized Patient: 6144
Time: 2808.16, Decolonized Patient: 9909
Time: 2808.27, Decolonized Patient: 9865
Time: 2809.36, Decolonized Patient: 9910
Time: 2809.97, Decolonized Patient: 9814
Time: 2811.48, Decolonized Patient: 9925
Time: 2812.22, Decolonized Patient: 9776
Time: 2812.79, Decolonized Patient: 9094
Time: 2813.23, Decolonized Patient: 9620
Time: 2814.77, Decolonized Patient: 9231
Time: 2814.85, Decolonized Patient: 9377
Time: 2814.97, Decolonized Patient: 6490
Time: 2814.98, Decolonized Patient: 8577
Time: 2815.28, Decolonized Patient: 7953
Time: 2815.78, Decolonized Patient: 9863
Time: 2816.05, Decolonized Patient: 9569
Time: 2816.47, Decolonized Patient: 8101
Time: 2817.59, Decolonized Patient: 8686
Time: 2818.45, Decolonized Patient: 9723
Time: 2818.83, Decolonized Patient: 9790
Time: 2819.12, Decolonized Patient: 9799
Time: 2820.21, Decolonized Patient: 9517
Time: 2821.21, Decolonized Patient: 6711
Time: 2822.42, Decolonized Patient: 9832
Time: 2822.96, Decolonized Patient: 9197
Time: 2825.02, Decolonized Patient: 4444
Time: 2825.06, Decolonized Patient: 9156
Time: 2825.30, Decolonized Patient: 9930
Time: 2826.10, Decolonized Patient: 9895
Time: 2826.63, Decolonized Patient: 9492
Time: 2827.10, Decolonized Patient: 9237
Time: 2827.74, Decolonized Patient: 4049
Time: 2827.74, Decolonized Patient: 9872
Time: 2828.32, Decolonized Patient: 9014
Time: 2828.56, Decolonized Patient: 9841
Time: 2828.81, Decolonized Patient: 9637
Time: 2830.56, Decolonized Patient: 9032
Time: 2831.35, Decolonized Patient: 8801
Time: 2831.82, Decolonized Patient: 8026
Time: 2832.20, Decolonized Patient: 9746
Time: 2832.43, Decolonized Patient: 9602
Time: 2832.54, Decolonized Patient: 9539
Time: 2832.66, Decolonized Patient: 6644
Time: 2832.79, Decolonized Patient: 7093
Time: 2832.88, Decolonized Patient: 9628
Time: 2833.31, Decolonized Patient: 7318
Time: 2833.33, Decolonized Patient: 10023
Time: 2833.94, Decolonized Patient: 9608
Time: 2835.39, Decolonized Patient: 9705
Time: 2836.51, Decolonized Patient: 9090
Time: 2836.88, Decolonized Patient: 10009
Time: 2837.11, Decolonized Patient: 6629
Time: 2837.66, Decolonized Patient: 9967
Time: 2838.83, Decolonized Patient: 9880
Time: 2841.23, Decolonized Patient: 10028
Time: 2841.75, Decolonized Patient: 7110
Time: 2842.16, Decolonized Patient: 8076
Time: 2843.55, Decolonized Patient: 9912
Time: 2843.62, Decolonized Patient: 9333
Time: 2843.96, Decolonized Patient: 9660
Time: 2844.04, Decolonized Patient: 9927
Time: 2844.07, Decolonized Patient: 9983
Time: 2844.38, Decolonized Patient: 7084
Time: 2844.57, Decolonized Patient: 8417
Time: 2844.72, Decolonized Patient: 9704
Time: 2845.27, Decolonized Patient: 9955
Time: 2845.41, Decolonized Patient: 8495
Time: 2846.45, Decolonized Patient: 9302
Time: 2846.87, Decolonized Patient: 9951
Time: 2847.29, Decolonized Patient: 9253
Time: 2847.65, Decolonized Patient: 8862
Time: 2847.73, Decolonized Patient: 9956
Time: 2847.77, Decolonized Patient: 8701
Time: 2848.74, Decolonized Patient: 9297
Time: 2849.77, Decolonized Patient: 8779
Time: 2851.17, Decolonized Patient: 9501
Time: 2851.30, Decolonized Patient: 6300
Time: 2852.63, Decolonized Patient: 9632
Time: 2853.18, Decolonized Patient: 9131
Time: 2853.42, Decolonized Patient: 6958
Time: 2854.87, Decolonized Patient: 6917
Time: 2854.90, Decolonized Patient: 9542
Time: 2855.34, Decolonized Patient: 10064
Time: 2855.41, Decolonized Patient: 8267
Time: 2855.50, Decolonized Patient: 10092
Time: 2856.34, Decolonized Patient: 9923
Time: 2857.75, Decolonized Patient: 6719
Time: 2858.28, Decolonized Patient: 7942
Time: 2859.06, Decolonized Patient: 7660
Time: 2859.66, Decolonized Patient: 8526
Time: 2859.70, Decolonized Patient: 10055
Time: 2859.82, Decolonized Patient: 8727
Time: 2860.04, Decolonized Patient: 8986
Time: 2860.76, Decolonized Patient: 7832
Time: 2860.93, Decolonized Patient: 9894
Time: 2864.90, Decolonized Patient: 10073
Time: 2865.05, Decolonized Patient: 7374
Time: 2865.39, Decolonized Patient: 9218
Time: 2866.61, Decolonized Patient: 10092
Time: 2867.17, Decolonized Patient: 9559
Time: 2867.73, Decolonized Patient: 10005
Time: 2868.76, Decolonized Patient: 9235
Time: 2870.77, Decolonized Patient: 8446
Time: 2872.01, Decolonized Patient: 10089
Time: 2872.79, Decolonized Patient: 10106
Time: 2873.08, Decolonized Patient: 9605
Time: 2873.59, Decolonized Patient: 9351
Time: 2874.05, Decolonized Patient: 8972
Time: 2874.73, Decolonized Patient: 10004
Time: 2875.00, Decolonized Patient: 9966
Time: 2875.12, Decolonized Patient: 10066
Time: 2875.33, Decolonized Patient: 9854
Time: 2876.76, Decolonized Patient: 10089
Time: 2879.11, Decolonized Patient: 7724
Time: 2879.26, Decolonized Patient: 10173
Time: 2880.74, Decolonized Patient: 7666
Time: 2881.60, Decolonized Patient: 9573
Time: 2881.80, Decolonized Patient: 10219
Time: 2882.86, Decolonized Patient: 9245
Time: 2883.37, Decolonized Patient: 9911
Time: 2883.60, Decolonized Patient: 9912
Time: 2886.12, Decolonized Patient: 9965
Time: 2886.70, Decolonized Patient: 9497
Time: 2886.82, Decolonized Patient: 9397
Time: 2887.56, Decolonized Patient: 3681
Time: 2887.81, Decolonized Patient: 9588
Time: 2888.15, Decolonized Patient: 9261
Time: 2888.16, Decolonized Patient: 9422
Time: 2888.72, Decolonized Patient: 10098
Time: 2888.84, Decolonized Patient: 9735
Time: 2888.84, Decolonized Patient: 7714
Time: 2889.25, Decolonized Patient: 8768
Time: 2889.27, Decolonized Patient: 9887
Time: 2890.82, Decolonized Patient: 10186
Time: 2891.26, Decolonized Patient: 7463
Time: 2891.59, Decolonized Patient: 7713
Time: 2891.61, Decolonized Patient: 8624
Time: 2892.06, Decolonized Patient: 8728
Time: 2892.40, Decolonized Patient: 10220
Time: 2893.29, Decolonized Patient: 8943
Time: 2894.95, Decolonized Patient: 7364
Time: 2895.29, Decolonized Patient: 10159
Time: 2895.44, Decolonized Patient: 9535
Time: 2895.77, Decolonized Patient: 9203
Time: 2896.54, Decolonized Patient: 9340
Time: 2897.53, Decolonized Patient: 10085
Time: 2898.16, Decolonized Patient: 5198
Time: 2898.16, Decolonized Patient: 9871
Time: 2900.12, Decolonized Patient: 9127
Time: 2900.97, Decolonized Patient: 10220
Time: 2902.20, Decolonized Patient: 8915
Time: 2902.57, Decolonized Patient: 9700
Time: 2903.28, Decolonized Patient: 10203
Time: 2903.58, Decolonized Patient: 9522
Time: 2903.80, Decolonized Patient: 9133
Time: 2904.24, Decolonized Patient: 10195
Time: 2905.21, Decolonized Patient: 4983
Time: 2905.22, Decolonized Patient: 8367
Time: 2905.50, Decolonized Patient: 9800
Time: 2906.70, Decolonized Patient: 10273
Time: 2907.29, Decolonized Patient: 9954
Time: 2908.24, Decolonized Patient: 10200
Time: 2908.70, Decolonized Patient: 9220
Time: 2908.84, Decolonized Patient: 10011
Time: 2909.65, Decolonized Patient: 10134
Time: 2909.95, Decolonized Patient: 9994
Time: 2909.95, Decolonized Patient: 8426
Time: 2909.99, Decolonized Patient: 10210
Time: 2910.73, Decolonized Patient: 7829
Time: 2911.39, Decolonized Patient: 9260
Time: 2911.65, Decolonized Patient: 9348
Time: 2913.15, Decolonized Patient: 10218
Time: 2913.25, Decolonized Patient: 9270
Time: 2913.43, Decolonized Patient: 9521
Time: 2913.74, Decolonized Patient: 7983
Time: 2914.57, Decolonized Patient: 6647
Time: 2914.67, Decolonized Patient: 10145
Time: 2915.00, Decolonized Patient: 10233
Time: 2915.01, Decolonized Patient: 10077
Time: 2915.17, Decolonized Patient: 10267
Time: 2915.84, Decolonized Patient: 9884
Time: 2916.32, Decolonized Patient: 3966
Time: 2916.40, Decolonized Patient: 10205
Time: 2916.95, Decolonized Patient: 7595
Time: 2918.23, Decolonized Patient: 10219
Time: 2918.66, Decolonized Patient: 9932
Time: 2919.12, Decolonized Patient: 10043
Time: 2919.18, Decolonized Patient: 10309
Time: 2919.50, Decolonized Patient: 9458
Time: 2919.62, Decolonized Patient: 8858
Time: 2919.64, Decolonized Patient: 10035
Time: 2920.91, Decolonized Patient: 9798
Time: 2921.02, Decolonized Patient: 10230
Time: 2921.57, Decolonized Patient: 10234
Time: 2921.83, Decolonized Patient: 8413
Time: 2922.80, Decolonized Patient: 4980
Time: 2922.98, Decolonized Patient: 10142
Time: 2923.04, Decolonized Patient: 9439
Time: 2923.33, Decolonized Patient: 7924
Time: 2923.34, Decolonized Patient: 10257
Time: 2923.48, Decolonized Patient: 3387
Time: 2923.92, Decolonized Patient: 6676
Time: 2925.13, Decolonized Patient: 10177
Time: 2925.95, Decolonized Patient: 10289
Time: 2926.35, Decolonized Patient: 8572
Time: 2926.63, Decolonized Patient: 9941
Time: 2928.52, Decolonized Patient: 7083
Time: 2928.75, Decolonized Patient: 10274
Time: 2929.28, Decolonized Patient: 9074
Time: 2930.04, Decolonized Patient: 10043
Time: 2930.63, Decolonized Patient: 10322
Time: 2930.71, Decolonized Patient: 9011
Time: 2931.51, Decolonized Patient: 8880
Time: 2932.86, Decolonized Patient: 10354
Time: 2933.28, Decolonized Patient: 10031
Time: 2934.07, Decolonized Patient: 9917
Time: 2934.12, Decolonized Patient: 9272
Time: 2934.37, Decolonized Patient: 8395
Time: 2935.17, Decolonized Patient: 10252
Time: 2935.99, Decolonized Patient: 10389
Time: 2936.03, Decolonized Patient: 10125
Time: 2936.33, Decolonized Patient: 9483
Time: 2937.04, Decolonized Patient: 9040
Time: 2937.46, Decolonized Patient: 10293
Time: 2937.72, Decolonized Patient: 5011
Time: 2937.82, Decolonized Patient: 10308
Time: 2938.14, Decolonized Patient: 10233
Time: 2939.52, Decolonized Patient: 10268
Time: 2939.88, Decolonized Patient: 8724
Time: 2940.24, Decolonized Patient: 10346
Time: 2940.79, Decolonized Patient: 10052
Time: 2941.08, Decolonized Patient: 10368
Time: 2941.30, Decolonized Patient: 10332
Time: 2941.69, Decolonized Patient: 8597
Time: 2942.72, Decolonized Patient: 5559
Time: 2943.18, Decolonized Patient: 10180
Time: 2943.37, Decolonized Patient: 9848
Time: 2943.63, Decolonized Patient: 8439
Time: 2943.67, Decolonized Patient: 9616
Time: 2943.67, Decolonized Patient: 6160
Time: 2943.68, Decolonized Patient: 10392
Time: 2943.70, Decolonized Patient: 10197
Time: 2944.10, Decolonized Patient: 9907
Time: 2944.21, Decolonized Patient: 10393
Time: 2944.59, Decolonized Patient: 10326
Time: 2945.08, Decolonized Patient: 10352
Time: 2945.55, Decolonized Patient: 9265
Time: 2946.01, Decolonized Patient: 10374
Time: 2946.15, Decolonized Patient: 10255
Time: 2946.19, Decolonized Patient: 2367
Time: 2946.85, Decolonized Patient: 10331
